war_total,next_season_war_total,player_name,player_id,season,poss,mp,raptor_offense,raptor_defense,raptor_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct
3.949641851,0.101465257,John Salmons,salmojo01,2013,4493,2278,0.71447789,-0.057394934,0.657082957,3.949641851,0,0.453859114,-0.337118649,0.116740465,-0.239614478,SAC,33,198.12,93.893544,Miami (FL),USA,2002,1,26,76,8.8,2.7,3,-1,0.017,0.08900000000000001,0.147,0.509,0.142
0.101465257,-0.582971423,John Salmons,salmojo01,2014,3561,1803,-2.380627722,-0.253536797,-2.634164519,0.23244299,-0.130977733,-2.391225553,-1.191271363,-3.582496916,-0.488754346,TOR,34,198.12,93.893544,Miami (FL),USA,2002,1,26,78,5.2,2.1,1.9,-0.1,0.013,0.098,0.129,0.462,0.135
-0.582971423,NA,John Salmons,salmojo01,2015,529,270,-2.171401243,-4.861219258,-7.032620501,-0.582971423,0,-1.942965162,-4.623093562,-6.566058723,-1.134041464,NOP,35,198.12,95.25432,Miami (FL),USA,2002,1,26,21,2,1,0.6,-12.1,0.015,0.075,0.093,0.422,0.078
6.828933211,6.403801565,John Starks,starkjo01,1997,4363,2295,2.237608874,0.774382586,3.011991461,5.99506232,0.833870891,2.427045051,0.574035421,3.001080472,0.743413856,NYK,31,195.58,83.91452,Oklahoma State,USA,Undrafted,U,NA,77,13.8,2.7,2.8,6.5,0.021,0.094,0.246,0.555,0.199
6.403801565,3.723240056,John Starks,starkjo01,1998,4641,2502,1.635795026,0.535116641,2.170911667,4.560254159,1.8435474060000001,1.910942008,0.45393741,2.364879418,0.748188975,NYK,32,195.58,83.91452,Oklahoma State,USA,Undrafted,U,NA,82,12.9,2.8,2.7,2.4,0.026,0.101,0.255,0.505,0.188
3.723240056,0.584930766,John Starks,starkjo01,1999,3158,1686,1.467925233,0.088224604,1.556149837,3.723240056,0,1.647291643,0.517166199,2.164457842,0.464110091,GSW,33,195.58,83.91452,Oklahoma State,USA,Undrafted,U,NA,50,13.8,3.3,4.7,-2.9,0.02,0.086,0.225,0.447,0.245
0.584930766,0.704497944,John Starks,starkjo01,2000,2381,1190,-0.022752341,-1.79046224,-1.813214581,0.584930766,0,0.008521882,-1.345604757,-1.337082876,1.225146326,CHI,34,190.5,81.64656,Oklahoma State,USA,Undrafted,U,NA,37,13.9,2.7,4.9,-3.7,0.009,0.083,0.227,0.453,0.242
0.704497944,-0.76769503,John Starks,starkjo01,2001,4080,2158,-0.547609601,-1.559630873,-2.107240475,0.774325367,-0.069827423,-0.295730505,-0.930777678,-1.226508184,0.444498248,UTA,35,195.58,86.18248,Oklahoma State,USA,Undrafted,U,NA,75,9.3,2.1,2.4,3.8,0.017,0.073,0.181,0.476,0.13
-0.76769503,NA,John Starks,starkjo01,2002,1768,929,-2.529652271,-1.819736062,-4.349388333,-0.76769503,0,-2.461893609,-1.714052645,-4.175946253,1.165164059,UTA,36,195.58,86.18248,Oklahoma State,USA,Undrafted,U,NA,66,4.4,1,1.1,-1.1,0.019,0.069,0.184,0.442,0.132
20.04902757,11.64498259,John Stockton,stockjo01,1997,6841,3635,7.125395816,0.921959657,8.047355473,15.70716736,4.341860215,6.897493215,1.169484205,8.06697742,-0.513629904,UTA,35,185.42,79.3786,Gonzaga,USA,1984,1,16,82,14.4,2.8,10.5,11.4,0.021,0.075,0.18600000000000003,0.6559999999999999,0.45
11.64498259,8.386622693,John Stockton,stockjo01,1998,4567,2454,6.14459352,0.355410847,6.500004367,8.409457925,3.235524663,5.863023091,0.487233235,6.350256326,-0.387324792,UTA,36,185.42,79.3786,Gonzaga,USA,1984,1,16,64,12,2.6,8.5,13.4,0.026,0.084,0.194,0.628,0.447
8.386622693,14.36980174,John Stockton,stockjo01,1999,3225,1762,4.916765865,1.6510827,6.567848565,7.05927511,1.327347583,4.738598435,1.755165097,6.493763533,-0.28663909,UTA,37,185.42,79.3786,Gonzaga,USA,1984,1,16,50,11.1,2.9,7.5,11.2,0.02899999999999999,0.092,0.202,0.5710000000000001,0.457
14.36980174,16.63450666,John Stockton,stockjo01,2000,5240,2782,6.227452784,1.154354424,7.381807208,12.96808507,1.401716669,5.873426221,1.406787161,7.280213382,-0.297745487,UTA,38,185.42,79.3786,Gonzaga,USA,1984,1,16,82,12.1,2.6,8.6,10,0.024,0.084,0.192,0.591,0.456
16.63450666,13.68589539,John Stockton,stockjo01,2001,4874,2583,7.015467632,2.850490879,9.865958511,15.00421503,1.630291637,6.643001581,2.704464135,9.347465715,-0.320471921,UTA,39,185.42,79.3786,Gonzaga,USA,1984,1,16,82,11.5,2.8,8.7,11.4,0.02899999999999999,0.087,0.18600000000000003,0.61,0.452
13.68589539,10.39973737,John Stockton,stockjo01,2002,5148,2707,5.192717357,1.95336296,7.146080317,12.56097926,1.124916129,4.768589389,2.267879496,7.036468885,-0.14772714,UTA,40,185.42,79.3786,Gonzaga,USA,1984,1,16,82,13.4,3.2,8.2,3.1,0.02799999999999999,0.099,0.197,0.601,0.442
10.39973737,NA,John Stockton,stockjo01,2003,4561,2424,4.460981561,1.207542825,5.668524386,10.00316787,0.396569503,4.154119536,1.509661516,5.663781052,-0.20774679,UTA,41,185.42,79.3786,Gonzaga,USA,1984,1,16,82,10.8,2.5,7.7,5.2,0.02799999999999999,0.078,0.191,0.5770000000000001,0.445
-0.826125365,0.462197804,John Thomas,thomajo02,1998,1050,535,-3.374945605,-2.360763161,-5.735708766,-0.826125365,0,-3.65131206,-2.335307799,-5.986619859,1.0571252,TOR,22,205.74,120.20188,Minnesota,USA,1997,1,25,54,2.8,2,0.3,-2.6,0.099,0.133,0.145,0.552,0.05
0.462197804,-0.708806831,John Thomas,thomajo02,1999,1110,593,-0.246730217,-0.978460409,-1.225190626,0.462197804,0,-0.650131263,-0.784587633,-1.434718896,0.169499891,TOR,23,205.74,120.20188,Minnesota,USA,1997,1,25,39,4.3,3.4,0.4,6,0.133,0.13,0.127,0.586,0.042
-0.708806831,0.12456566,John Thomas,thomajo02,2000,932,478,-4.722269743,-0.890149104,-5.612418847,-0.705201408,-0.003605423,-4.753602889,-0.236171929,-4.989774818,1.450611108,TOR,24,205.74,120.20188,Minnesota,USA,1997,1,25,55,2.1,1.4,0.2,-4.4,0.079,0.097,0.126,0.456,0.02899999999999999
0.12456566,-0.410213697,John Thomas,thomajo02,2005,978,521,-3.077435036,0.793311701,-2.284123335,0.12456566,0,-3.035132669,0.969806149,-2.06532652,0.541800691,MIN,29,205.74,120.20188,Minnesota,USA,1997,1,25,44,2.5,2.2,0.4,4.4,0.093,0.119,0.114,0.522,0.047
-0.410213697,NA,John Thomas,thomajo02,2006,343,183,-5.358891216,-1.721792059,-7.080683275,-0.339497252,-0.070716445,-5.445265888,-1.894649996,-7.339915884,0.965120356,NJN,30,205.74,120.20188,Minnesota,USA,1997,1,25,16,0.9,1.3,0.1,-3.7,0.112,0.112,0.094,0.447,0.026
1.877109095,4.155287163,John Wall,walljo01,2011,5151,2606,-0.7662074,-0.569249458,-1.335456859,1.877109095,0,-0.638877467,-0.142144831,-0.781022298,-0.180411485,WAS,20,193.04,88.45044,Kentucky,USA,2010,1,1,69,16.4,4.6,8.3,-9,0.01399999999999999,0.127,0.236,0.494,0.35700000000000004
4.155287163,4.17491614,John Wall,walljo01,2012,4651,2386,0.580738275,0.09613958,0.676877855,4.155287163,0,0.426218046,0.159648094,0.585866139,-0.362586369,WAS,21,193.04,88.45044,Kentucky,USA,2010,1,1,66,16.3,4.5,8,-6.8,0.022,0.119,0.245,0.502,0.362
4.17491614,7.659515862,John Wall,walljo01,2013,3113,1602,2.160615608,0.213137106,2.373752714,4.17491614,0,1.79655888,0.564965679,2.361524558,-0.287542802,WAS,22,193.04,88.45044,Kentucky,USA,2010,1,1,49,18.5,4,7.6,1.5,0.024,0.111,0.289,0.521,0.407
7.659515862,7.775791068,John Wall,walljo01,2014,6739,3400,1.674780499,-0.085825503,1.588954996,6.899706095,0.759809767,2.456523757,0.054940163,2.51146392,1.565955384,WAS,23,193.04,88.45044,Kentucky,USA,2010,1,1,82,19.3,4.1,8.8,2.9,0.01399999999999999,0.114,0.271,0.524,0.392
7.775791068,6.717854515,John Wall,walljo01,2015,6253,3110,2.016934201,0.041886637,2.058820838,7.046280391,0.729510677,1.935478389,0.750480715,2.685959104,1.557873766,WAS,24,193.04,88.45044,Kentucky,USA,2010,1,1,79,17.6,4.6,10,5.3,0.01399999999999999,0.127,0.257,0.523,0.446
6.717854515,10.12952212,John Wall,walljo01,2016,5761,2784,1.932568452,0.010425585,1.942994037,6.717854515,0,2.57591878,0.296844312,2.872763092,0.761352131,WAS,25,193.04,88.45044,Kentucky,USA,2010,1,1,77,19.9,4.9,10.2,0.7,0.017,0.138,0.284,0.51,0.449
10.12952212,4.383535104,John Wall,walljo01,2017,6914,3343,4.591815723,-1.496651871,3.095163851,9.299071052,0.830451065,4.584201304,-1.352798224,3.23140308,1.402111043,WAS,26,193.04,95.25432,Kentucky,USA,2010,1,1,78,23.1,4.2,10.7,3.9,0.023,0.105,0.302,0.541,0.45
4.383535104,0.356142847,John Wall,walljo01,2018,3426,1644,2.190751672,0.193022965,2.383774637,3.122546854,1.260988251,1.987313202,0.007625689,1.99493889,0.936407982,WAS,27,193.04,95.25432,Kentucky,USA,2010,1,1,41,19.4,3.7,9.6,3.8,0.016,0.08800000000000001,0.281,0.515,0.425
0.356142847,0.2875829073599426,John Wall,walljo01,2019,2393,1104,-0.260646294,-1.862955919,-2.123602213,0.356142847,0,0.468029517,-1.525971997,-1.05794248,0.958266964,WAS,28,193.04,95.25432,Kentucky,USA,2010,1,1,32,20.7,3.6,8.7,-6.2,0.013,0.087,0.28600000000000003,0.527,0.391
0.2875829073599426,NA,John Wall,walljo01,2021,2721,1288,-1.023693377322185,-1.290064954577444,-2.313758331899629,0.2875829073599426,0,-1.104359402865047,-1.963075594322242,-3.067434997187289,0.3212776873707106,HOU,30,190.5,95.25432,Kentucky,USA,2010,1,1,40,20.6,3.2,6.9,-5.7,0.012,0.084,0.316,0.503,0.365
0.094114473,-1.546926042,John Wallace,wallajo01,1997,1575,827,-2.749763909,0.223055181,-2.526708728,0.099775647,-0.005661173,-3.187273261,-0.955272982,-4.142546244,0.350701112,NYK,23,205.74,102.0582,Syracuse,USA,1996,1,18,68,4.8,2.3,0.5,2.7,0.08,0.14800000000000002,0.204,0.5710000000000001,0.081
-1.546926042,-0.653033095,John Wallace,wallajo01,1998,4607,2361,-2.224402406,-1.811316866,-4.035719272,-1.546926042,0,-2.524669321,-1.871971546,-4.396640866,-0.107856866,TOR,24,205.74,102.0582,Syracuse,USA,1996,1,18,82,14,4.5,1.3,-10.4,0.054,0.123,0.235,0.518,0.083
-0.653033095,-0.562266958,John Wallace,wallajo01,1999,1519,812,-2.510691948,-1.816529252,-4.3272212,-0.653033095,0,-2.736543471,-2.61997403,-5.3565175,-0.052598951,TOR,25,205.74,102.0582,Syracuse,USA,1996,1,18,48,8.6,3.6,1,-4.3,0.078,0.16,0.276,0.489,0.113
-0.562266958,-0.677751931,John Wallace,wallajo01,2000,1507,802,-2.751579146,-1.357421533,-4.109000679,-0.534519181,-0.027747777,-3.089334808,-2.276078173,-5.365412982,0.411279612,NYK,26,205.74,102.0582,Syracuse,USA,1996,1,18,60,6.5,2.3,0.4,-6,0.064,0.13699999999999998,0.26,0.52,0.055
-0.677751931,-0.478895309,John Wallace,wallajo01,2001,1052,527,-3.302414103,-1.953175248,-5.255589352,-0.677751931,0,-3.489240281,-2.286533745,-5.775774026,0.556573356,DET,27,205.74,102.0582,Syracuse,USA,1996,1,18,40,5.9,2.1,0.6,-8.8,0.049,0.121,0.234,0.463,0.08199999999999999
-0.478895309,-0.411011051,John Wallace,wallajo01,2002,944,490,-1.720952595,-2.940648217,-4.661600812,-0.478895309,0,-2.138668293,-3.419786216,-5.558454509,0.191848258,PHX,28,205.74,102.0582,Syracuse,USA,1996,1,18,46,5,1.8,0.6,-6.9,0.064,0.136,0.24,0.493,0.099
-0.411011051,NA,John Wallace,wallajo01,2004,682,368,-3.166077287,-1.769983405,-4.936060692,-0.411011051,0,-3.546256803,-3.192126605,-6.738383409,0.126693266,MIA,30,205.74,102.0582,Syracuse,USA,1996,1,18,37,4.3,1.6,0.4,-9.3,0.036,0.153,0.24,0.486,0.083
0.090433735,-0.315129274,Johnathan Motley,motlejo01,2018,348,176,0.282465916,-2.018848442,-1.736382527,0.090433735,0,-0.730666676,-2.735552406,-3.466219081,-0.636746145,DAL,23,208.28,104.32616,Baylor,USA,Undrafted,U,NA,11,8.7,4.5,0.6,-3.4,0.071,0.2,0.24,0.55,0.078
-0.315129274,0.130264049,Johnathan Motley,motlejo01,2019,347,156,-4.509822571,-2.154492902,-6.664315473,-0.315129274,0,-3.489348072,-1.670620127,-5.159968199,1.172475998,LAC,24,208.28,104.32616,Baylor,USA,Undrafted,U,NA,22,4.6,2.3,0.5,-8.9,0.104,0.213,0.266,0.563,0.129
0.130264049,NA,Johnathan Motley,motlejo01,2020,91,41,3.925119105,-0.50985416,3.415264944,0.130264049,0,2.337855534,1.419536738,3.757392272,1.027487035,LAC,25,203.2,104.32616,Baylor,USA,Undrafted,U,NA,13,2.2,0.8,0.6,5.7,0.077,0.18899999999999997,0.235,0.774,0.308
0.113039209,-0.341475426,Johnathan Williams,willijo04,2019,793,372,-0.792988622,-1.358993396,-2.151982017,0.113039209,0,-1.735585229,-1.147538414,-2.883123643,-0.414167185,LAL,24,205.74,103.418976,Gonzaga,USA,Undrafted,U,NA,24,6.5,4.1,0.5,7.6,0.116,0.13,0.158,0.599,0.051
-0.341475426,NA,Johnathan Williams,willijo04,2020,374,180,-1.749237477,-4.763293748,-6.512531225,-0.341475426,0,-2.786727192,-6.125279942,-8.912007134,-1.199825449,WAS,25,205.74,103.418976,Gonzaga,USA,Undrafted,U,NA,15,3,4.3,0.5,-11.6,0.119,0.215,0.1,0.5660000000000001,0.064
1.168933785,0.036567581,Johnny Newman,newmajo01,1997,3885,2060,-0.920133118,-0.7245316,-1.644664718,1.168933785,0,-1.072815106,-0.474224585,-1.54703969,0.566594629,MIL,33,200.66,90.7184,Richmond,USA,1986,2,29,82,8.7,2.3,1.4,0.2,0.04099999999999999,0.07200000000000001,0.175,0.545,0.092
0.036567581,0.202483495,Johnny Newman,newmajo01,1998,4113,2176,-0.493864594,-2.223283102,-2.717147695,0.036567581,0,-0.819878167,-2.050859514,-2.870737681,0.238229292,DEN,34,200.66,92.98636,Richmond,USA,1986,2,29,74,14.7,1.9,1.9,-12,0.027,0.05,0.24,0.547,0.126
0.202483495,1.006258524,Johnny Newman,newmajo01,1999,1728,949,-1.514317879,-0.820861193,-2.335179073,0.202483495,0,-1.82206284,-0.735079883,-2.557142723,0.732881136,CLE,35,200.66,95.25432,Richmond,USA,1986,2,29,50,6.1,1.5,0.8,-1.2,0.022,0.084,0.17600000000000002,0.526,0.087
1.006258524,0.350725516,Johnny Newman,newmajo01,2000,3436,1763,0.22210643,-1.860460364,-1.638353934,1.006258524,0,0.020457883,-1.841178298,-1.820720415,0.598556026,NJN,36,200.66,95.25432,Richmond,USA,1986,2,29,82,10,1.9,0.8,0.2,0.025,0.078,0.212,0.5660000000000001,0.067
0.350725516,0.034460707,Johnny Newman,newmajo01,2001,3964,2049,-0.388013816,-2.028465871,-2.416479687,0.350725516,0,-0.704690308,-1.754881281,-2.459571589,0.54649067,NJN,37,200.66,95.25432,Richmond,USA,1986,2,29,82,10.9,2.1,1.4,-8.6,0.019,0.08199999999999999,0.208,0.542,0.105
0.034460707,NA,Johnny Newman,newmajo01,2002,1461,746,-2.224024588,-0.435094238,-2.659118827,0.089342787,-0.05488208,-2.260206018,-0.67897664,-2.939182658,0.839085471,DAL,38,200.66,95.25432,Richmond,USA,1986,2,29,47,4.2,1,0.3,2.4,0.01399999999999999,0.059,0.122,0.5710000000000001,0.02799999999999999
-2.3100724,-1.829195063,Johnny O'Bryant III,obryajo01,2015,756,380,-7.479451849,-7.088719656,-14.5681715,-2.127918029,-0.182154371,-7.150023329,-6.44895656,-13.59897989,-0.077579796,MIL,22,205.74,120.20188,Louisiana State,USA,2014,2,36,34,2.9,1.9,0.5,-13.9,0.078,0.122,0.194,0.379,0.076
-1.829195063,-0.322863941,Johnny O'Bryant III,obryajo01,2016,1688,857,-3.826467152,-3.150011044,-6.976478196,-1.829195063,0,-3.910570843,-3.530637832,-7.441208675,-0.993816724,MIL,23,205.74,116.573144,Louisiana State,USA,2014,2,36,66,3,2.7,0.5,-5.7,0.09,0.15,0.138,0.441,0.057
-0.322863941,-1.120809178,Johnny O'Bryant III,obryajo01,2017,166,80,-3.128349813,-7.616923768,-10.74527358,-0.322863941,0,-2.526199739,-7.671179678,-10.19737942,-0.445108337,CHA,24,205.74,116.573144,Louisiana State,USA,2014,2,36,11,3.5,1.7,0.5,-15.2,0.13,0.161,0.211,0.5820000000000001,0.125
-1.120809178,NA,Johnny O'Bryant III,obryajo01,2018,796,379,-5.025571086,-3.527800705,-8.553371792,-1.120809178,0,-4.547243722,-2.4646683,-7.011912022,-0.120612957,CHA,25,205.74,116.573144,Louisiana State,USA,2014,2,36,36,4.8,2.6,0.4,-10.7,0.063,0.173,0.21899999999999997,0.47,0.067
-0.2757928,-0.023136968,Johnny Taylor,taylojo01,1998,198,108,-6.40470796,-1.255934691,-7.660642651,-0.2757928,0,-6.35613699,-0.799153758,-7.155290747,1.758516553,ORL,24,205.74,99.79024,Tennessee-Chattanooga,USA,1997,1,17,12,3.2,1.1,0.1,4.8,0.043,0.127,0.215,0.431,0.01399999999999999
-0.023136968,-0.077679509,Johnny Taylor,taylojo01,1999,1381,724,-1.90065385,-0.911525074,-2.812178925,-0.023136968,0,-1.982367403,-0.760873895,-2.743241299,0.662277539,DEN,25,205.74,99.79024,Tennessee-Chattanooga,USA,1997,1,17,36,5.8,2.8,0.7,-4,0.046,0.117,0.154,0.49700000000000005,0.055
-0.077679509,NA,Johnny Taylor,taylojo01,2000,69,34,-5.973511009,-1.17933317,-7.15284418,-0.077679509,0,-5.975149253,-1.52321946,-7.498368713,0.806737581,ORL,26,205.74,99.79024,Tennessee-Chattanooga,USA,1997,1,17,6,1.8,1,0.2,16.5,0.059,0.1,0.187,0.393,0.042
1.923790105,0.702639971,Jon Barry,barryjo01,1997,1781,974,0.168835462,0.960838841,1.129674303,1.957556073,-0.033765968,0.010282172,0.025221282,0.035503453,-0.023385387,ATL,27,195.58,92.98636,Georgia Tech,USA,1992,1,21,58,4.9,1.7,2,5,0.031,0.087,0.152,0.535,0.193
0.702639971,2.776047834,Jon Barry,barryjo01,1998,772,392,0.147011686,0.641190625,0.788202311,0.792248123,-0.089608152,0.235321432,-0.299149969,-0.063828538,0.69041110000000006,LAL,28,195.58,95.25432,Georgia Tech,USA,1992,1,21,49,2.5,0.8,1,4.7,0.021,0.077,0.151,0.518,0.194
2.776047834,3.992852745,Jon Barry,barryjo01,1999,1699,848,2.42013732,1.232316636,3.652453956,2.529125155,0.246922679,1.939716535,0.903429069,2.843145604,0.271427241,SAC,29,195.58,95.25432,Georgia Tech,USA,1992,1,21,43,5,2.2,2.6,6,0.038,0.099,0.133,0.609,0.226
3.992852745,1.492440685,Jon Barry,barryjo01,2000,2878,1383,2.357479739,0.535260149,2.892739887,3.624336125,0.36851662,1.942535515,0.344901734,2.287437248,-0.096969669,SAC,30,195.58,95.25432,Georgia Tech,USA,1992,1,21,62,8,2.6,2.4,6.9,0.032,0.1,0.163,0.623,0.177
1.492440685,7.258979784,Jon Barry,barryjo01,2001,2120,1065,1.039816531,-1.042337799,-0.002521268,1.455487964,0.036952721,0.467146345,-2.002624258,-1.535477913,-0.110121914,SAC,31,195.58,95.25432,Georgia Tech,USA,1992,1,21,62,5.1,1.5,2.1,4.7,0.017,0.081,0.151,0.55,0.207
7.258979784,6.330073625,Jon Barry,barryjo01,2002,4087,2162,3.278419553,0.572198856,3.850618409,6.962431148,0.296548636,2.828136076,0.262961986,3.091098062,-0.210274507,DET,32,195.58,95.25432,Georgia Tech,USA,1992,1,21,82,9,2.9,3.3,4.6,0.026,0.113,0.162,0.644,0.233
6.330073625,2.858176981,Jon Barry,barryjo01,2003,3008,1645,4.13757349,0.628616371,4.766189861,5.529234866,0.800838759,3.617702981,0.056594412,3.674297393,-0.036620884,DET,33,195.58,95.25432,Georgia Tech,USA,1992,1,21,80,6.9,2.3,2.6,9.6,0.026,0.119,0.175,0.593,0.242
2.858176981,4.483369647,Jon Barry,barryjo01,2004,2358,1201,1.349976195,0.570620483,1.920596677,2.705881959,0.152295022,1.114236559,-0.019483234,1.094753325,-0.230365125,DEN,34,195.58,95.25432,Georgia Tech,USA,1992,1,21,57,6.2,2.2,2.6,0.3,0.024,0.101,0.152,0.535,0.217
4.483369647,-0.045112219,Jon Barry,barryjo01,2005,3169,1688,1.357334079,1.04480197,2.402136049,4.101023347,0.3823463,0.943859987,0.524734174,1.46859416,0.586163367,HOU,35,195.58,95.25432,Georgia Tech,USA,1992,1,21,69,6.6,2.3,2.4,7.3,0.021,0.1,0.147,0.57,0.177
-0.045112219,NA,Jon Barry,barryjo01,2006,634,342,-1.758696969,-1.249360804,-3.008057773,-0.045112219,0,-2.190125633,-1.908194873,-4.098320506,0.171202416,HOU,36,195.58,95.25432,Georgia Tech,USA,1992,1,21,20,4.3,1.6,1.3,-8.4,0.004,0.103,0.138,0.5529999999999999,0.129
0.63986549,0.141544225,Jon Brockman,brockjo01,2010,1295,654,0.844165097,-1.683182614,-0.839017517,0.63986549,0,0.067079795,-1.143827322,-1.076747527,0.327759363,SAC,23,200.66,115.66596,Washington,USA,2009,2,38,52,2.8,4.1,0.4,-1.7,0.192,0.202,0.102,0.564,0.049
0.141544225,-0.274775024,Jon Brockman,brockjo01,2011,1281,677,-1.757962038,-0.584904191,-2.342866229,0.141544225,0,-2.46491245,-0.210969624,-2.675882074,0.608382244,MIL,24,200.66,115.66596,Washington,USA,2009,2,38,63,2.2,2.9,0.3,2.1,0.126,0.203,0.097,0.5670000000000001,0.04099999999999999
-0.274775024,NA,Jon Brockman,brockjo01,2012,472,239,-3.548208818,-1.453534711,-5.001743528,-0.274775024,0,-3.939122726,-1.834320106,-5.773442832,0.068066712,MIL,25,200.66,115.66596,Washington,USA,2009,2,38,35,1.1,2.1,0.3,-0.3,0.149,0.212,0.112,0.359,0.054
0.521833703,-0.112018133,Jon Leuer,leuerjo01,2012,1096,555,-0.293001404,-0.612687969,-0.905689373,0.521833703,0,-0.751334793,-0.835106996,-1.586441789,-0.071289863,MIL,23,208.28,103.418976,Wisconsin,USA,2011,2,40,46,4.7,2.6,0.5,0.2,0.087,0.162,0.174,0.536,0.07200000000000001
-0.112018133,0.997073635,Jon Leuer,leuerjo01,2013,376,198,-3.0337842,-0.975749499,-4.009533699,-0.195672171,0.083654038,-3.148690774,-1.522402085,-4.671092859,0.354901685,MEM,24,208.28,103.418976,Wisconsin,USA,2011,2,40,28,2,1.3,0.3,-18,0.07400000000000001,0.16699999999999998,0.159,0.485,0.07400000000000001
0.997073635,-0.301255448,Jon Leuer,leuerjo01,2014,1291,665,-0.109497164,0.260898918,0.151401754,0.750913353,0.246160282,-0.140650503,-0.019552274,-0.160202777,0.05733374,MEM,25,208.28,103.418976,Wisconsin,USA,2011,2,40,49,6.2,3.2,0.4,-1,0.069,0.236,0.212,0.5660000000000001,0.052
-0.301255448,1.441218343,Jon Leuer,leuerjo01,2015,1657,833,-3.470661978,0.013272906,-3.457389072,-0.297200089,-0.004055358,-3.381923106,-0.539061583,-3.920984689,0.171644301,MEM,26,208.28,103.418976,Wisconsin,USA,2011,2,40,63,4.5,3.3,0.7,-1.2,0.066,0.213,0.18600000000000003,0.478,0.091
1.441218343,1.838713581,Jon Leuer,leuerjo01,2016,2663,1255,-0.860561406,0.336733804,-0.523827602,1.441218343,0,-1.45277266,-0.423420324,-1.876192985,1.082913612,PHX,27,208.28,103.418976,Wisconsin,USA,2011,2,40,67,8.5,5.6,1.1,-3,0.065,0.259,0.199,0.555,0.09
1.838713581,-0.33935272,Jon Leuer,leuerjo01,2017,3914,1944,-1.349605805,0.454244456,-0.895361349,1.838713581,0,-1.203143263,0.644385292,-0.558757971,-0.041084194,DET,28,208.28,103.418976,Wisconsin,USA,2011,2,40,75,10.2,5.4,1.5,-2.3,0.055,0.174,0.173,0.551,0.08800000000000001
-0.33935272,-0.695491002,Jon Leuer,leuerjo01,2018,296,136,-5.281500565,-2.351858456,-7.633359021,-0.33935272,0,-4.872974063,-2.193835538,-7.0668096,0.149335425,DET,29,208.28,103.418976,Wisconsin,USA,2011,2,40,8,5.4,4,0.6,1.8,0.049,0.179,0.151,0.505,0.051
-0.695491002,NA,Jon Leuer,leuerjo01,2019,852,407,-4.475204259,-1.632717212,-6.107921471,-0.6741393,-0.021351702,-3.642941125,-0.866576103,-4.509517228,-0.285219661,DET,30,208.28,103.418976,Wisconsin,USA,2011,2,40,41,3.8,2.4,0.3,-13.3,0.062,0.182,0.157,0.616,0.06
-0.142659205,-0.105472422,Jonah Bolden,boldejo01,2019,1588,718,-2.778252583,-0.310637221,-3.088889804,0.305557515,-0.44821672,-2.428855291,-0.909045669,-3.33790096,0.838165309,PHI,23,208.28,99.79024,None,World,2017,2,36,44,4.7,3.8,0.9,-1.8,0.067,0.173,0.131,0.595,0.085
-0.105472422,NA,Jonah Bolden,boldejo01,2020,103,47,-5.493493585,-1.75697752,-7.250471105,-0.105472422,0,-5.984367093,-0.733644086,-6.718011179,1.241401547,PHX,24,203.2,102.0582,UCLA,World,2017,2,36,7,1.4,1.3,0,-3.2,0.064,0.14,0.13,0.392,0
3.556238404,1.486114416,Jonas Jerebko,jerebjo01,2010,4163,2232,0.108068421,0.260998097,0.369066518,3.556238404,0,0.082055048,0.562795207,0.644850255,0.114967524,DET,23,208.28,104.779752,None,World,2009,2,39,80,9.3,6,0.7,-3.5,0.099,0.16399999999999998,0.158,0.545,0.04099999999999999
1.486114416,1.091350187,Jonas Jerebko,jerebjo01,2012,2759,1468,-0.159921695,-0.614228922,-0.774150617,1.486114416,0,-0.218940548,-0.2369701,-0.455910648,0.390368548,DET,25,208.28,104.779752,None,World,2009,2,39,64,8.7,4.8,0.7,-6,0.078,0.18,0.182,0.5479999999999999,0.053
1.091350187,0.047311028,Jonas Jerebko,jerebjo01,2013,1707,892,0.384391613,-0.745905887,-0.361514274,1.091350187,0,0.481702239,-0.534439009,-0.05273677,0.372939389,DET,26,208.28,104.779752,None,World,2009,2,39,49,7.7,3.8,0.9,-5.6,0.086,0.168,0.2,0.531,0.079
0.047311028,4.053840925,Jonas Jerebko,jerebjo01,2014,1484,741,-0.872956785,-1.752401922,-2.625358707,0.047311028,0,-0.79861605,-2.637964734,-3.436580785,0.385447718,DET,27,208.28,104.779752,None,World,2009,2,39,64,4.2,2.7,0.6,-6.9,0.071,0.18899999999999997,0.161,0.5770000000000001,0.08800000000000001
4.053840925,1.34880622,Jonas Jerebko,jerebjo01,2015,2580,1298,0.642085695,2.754806197,3.396891891,3.983353041,0.070487884,0.660642196,2.264660618,2.925302814,-0.212498695,BOS,28,208.28,104.779752,None,World,2009,2,39,75,6,3.8,0.9,5.2,0.081,0.175,0.16399999999999998,0.5489999999999999,0.091
